stop_id_modified_from,stop_id_modified_to,time,speed,number_of_trips
39033,39029,0.006666667,68.17481435,1
39029,39034,0.011111111,40.90489106,1
1241,38879,0.011666667,38.9570376,11
38965,39151,0.008611111,52.78050475,7
39151,39037,0.006666667,68.17481435,13
39037,39038,0.011944444,38.05106249,12
39038,39039,0.011944444,38.05106249,12
38939,39414,0.021111111,12.24718422,1
34738,32510,0.029444444,8.781000096,1
32510,35091,0.033611111,7.692446275,1
38750,39121,0.038333333,6.744826118,1
34762,33208,0.0175,14.77438089,1
33208,32392,0.008611111,30.0253551,1
36066,31674,0.050555556,5.114208725,3
31674,34762,0.029444444,8.781000096,3
32392,34395,0.039444444,6.554831033,1
36156,31807,0.01,31.02983561,1
31807,1312,0.038333333,8.094739794,1
1312,32121,0.004444444,54.90677184,1
32121,33381,0.005,48.80601453,2
33381,32079,0.017222222,30.00391797,3
32079,32195,0.017222222,30.00391797,3
32195,32770,0.010277778,50.27683378,3
32770,31870,0.0225,22.9659616,3
31870,34196,0.016666667,31.00404755,3
34196,32713,0.017222222,30.00391797,3
32713,35026,0.018611111,27.76481942,1
39010,38917,0.01,51.67341361,3
38917,38918,0.019444444,26.57489904,3
38918,2145,0.019444444,26.57489904,3
2145,39170,0.014166667,36.47534993,4
39107,39108,0.013055556,39.57963461,3
39108,38920,0.012777778,40.44006212,4
39068,39447,0.017777778,29.06629479,4
39447,39159,0.017777778,29.06629479,8
39159,38969,0.017777778,29.06629479,8
38969,38970,0.020277778,25.48277904,8
38970,38971,0.01,51.67341361,8
38971,38972,0.009722222,53.14979807,8
38972,38817,0.018333333,28.18549885,7
38818,39316,0.009722222,53.14979807,12
38753,39181,0.009722222,53.14979807,4
39181,38754,0.016944444,30.49578588,2
38754,33745,0.008888889,58.13258959,2
33745,39188,0.010833333,47.69853711,2
39188,39217,0.010277778,50.27683378,2
39217,39536,0.010833333,47.69853711,3
39536,39091,0.011944444,43.26146417,1
39091,38958,0.013055556,39.57963461,2
38958,39009,0.009166667,56.37099462,2
38819,38959,0.009444444,54.71302875,3
38959,38960,0.012222222,42.27824827,4
38960,39069,0.018333333,28.18549885,4
39069,38961,0.009444444,54.71302875,4
38961,38962,0.012777778,40.44006212,4
38962,38964,0.012777778,40.44006212,4
38964,38973,0.023333333,29.25243872,4
38973,40178,0.018333333,18.48154883,2
40178,39051,0.010555556,44.4335465,3
39051,39160,0.0975,6.776200511,3
39160,38974,0.033333333,19.82038669,3
38974,1443,0.027222222,29.00042159,1
1443,1439,0.034444444,22.91968814,3
1439,1435,0.031944444,15.84689415,7
1435,1455,0.025555556,19.80861707,8
1455,1452,0.011388889,31.13623747,10
1452,1456,0.0075,47.28095365,12
1456,1451,0.012222222,29.013313,14
1451,39161,0.013055556,31.43299873,1
39161,37260,0.012222222,33.57615948,1
38978,38979,0.011111111,36.93377513,5
38979,4186,0.006111111,42.28464675,2
4186,38757,0.008333333,31.00874163,2
38757,39494,0.022222222,11.62827776,4
39494,38756,0.029166667,8.859640009,2
38756,703,0.0175,24.19082672,2
38721,38722,0.016111111,26.276243,4
38722,1968,0.010555556,40.10584261,3
1968,39168,0.583055556,,1
39168,39642,0.008611111,37.46016385,1
39642,39268,0.007777778,41.47375112,1
39268,38991,0.009166667,35.18984916,1
38991,1322,0.008333333,38.70883703,1
1322,2264,0.007777778,41.47375112,1
2264,39166,0.009166667,35.18984916,9
39166,4109,0.007777778,41.47375112,8
4109,39497,0.005277778,46.49984717,3
39497,39111,0.005277778,46.49984717,3
39111,39167,0.006388889,38.41291817,5
39167,39110,0.004722222,51.97042206,5
39110,39498,0.005277778,46.49984717,4
39498,1675,0.006388889,38.41291817,3
1675,39109,0.005277778,46.49984717,3
39109,38993,0.009166667,26.77263943,1
38993,38994,0.022222222,23.09944915,1
38994,39543,0.022222222,23.09944915,1
39543,39499,0.020277778,25.31446429,1
39499,38995,0.020277778,25.31446429,1
38995,39355,0.029722222,17.27061614,1
39355,38996,0.03,17.1107029,3
38996,38997,0.015,34.2214058,5
38997,4101,0.033888889,15.14717957,7
4101,38998,0.014444444,35.53761481,8
38998,1695,0.0375,13.68856232,4
1695,38837,0.035833333,14.32523977,1
38895,38863,0.033333333,15.39963276,1
38863,1189,0.027222222,19.30242914,2
1189,39127,0.027222222,19.30242914,2
39127,38864,0.013888889,37.83276051,2
38864,39126,0.026666667,19.70456268,5
39126,38894,0.026666667,19.70456268,4
38894,38865,0.024166667,21.74296569,4
38865,1198,0.013055556,40.24761652,5
1198,38866,0.015555556,33.77924976,5
38866,38867,0.013055556,40.24761652,7
38867,38933,0.011388889,46.13751274,9
38933,39065,0.023055556,22.79081933,12
39065,39066,0.021944444,23.94478581,11
39066,38868,0.015277778,27.51788511,11
38868,38869,0.015277778,27.51788511,11
38869,38870,0.013333333,31.53091127,10
38870,38871,0.010833333,38.80727563,10
38871,38872,0.015833333,26.55234623,12
38872,38893,0.019722222,30.10528421,13
38893,38940,0.019722222,30.10528421,12
38941,38891,0.016666667,35.62458521,4
38891,1290,0.033888889,17.5202881,8
1290,1288,0.035,14.32641819,5
1288,38943,0.037777778,13.46870598,6
38943,38944,0.024444444,15.70560155,6
38946,976,0.004722222,49.67123882,5
1445,1432,0.004722222,49.67123882,1
39084,2031,0.011111111,21.11027572,1
39087,39557,0.011111111,21.11027572,1
38975,36123,0.026388889,8.888537018,1
36123,33166,0.002777778,84.44109527,1
38979,35662,0.002777778,84.44109527,1
35662,35888,0.013055556,17.96619131,1
460,38711,0.005833333,40.21005088,1
38711,38698,0.091111111,8.787790547,2
38698,437,0.086111111,9.298049354,3
437,442,0.086111111,9.298049354,3
442,38699,0.060555556,13.22199667,3
38699,441,0.060555556,13.22199667,2
441,440,0.081666667,9.804065593,2
440,38702,0.081666667,9.804065593,2
38702,447,0.052777778,15.17050149,2
38753,600,0.0375,21.35107627,7
600,4158,0.106666667,7.506237727,7
602,603,0.071666667,11.17207474,2
603,38759,0.063888889,12.53215344,2
38759,38760,0.078333333,10.22125996,2
460,38755,0.067777778,11.81309544,5
35591,35349,0.075833333,10.55822457,1
35349,34111,0.064444444,12.42411774,1
34111,33950,0.076111111,10.51969088,1
33950,31703,0.060277778,13.28292758,1
39459,35668,0.073055556,10.95967786,1
447,461,0.073055556,10.95967786,1
39210,527,0.084166667,9.512855725,4
527,39218,0.080833333,9.905138515,4
39170,39053,0.071111111,11.25935664,4
39053,4162,0.16,5.0041585,4
4162,2151,0.019722222,26.65242379,4
2151,39107,0.019722222,26.65242379,4
38920,4167,0.021111111,24.8989747,4
4167,39054,0.018333333,28.671547,4
39054,38922,0.016388889,32.07325517,4
38922,38923,0.0125,42.0516015,4
38873,38874,0.021666667,23.39633492,12
38874,38875,0.021111111,24.01202844,15
38875,38876,0.025277778,20.05400149,13
38878,1239,0.011111111,45.62285425,2
38897,474,0.013055556,38.82795935,9
38779,38780,0.012222222,41.47532238,3
39024,39174,0.0225,23.49858941,1
39174,39025,0.021944444,24.0934909,1
39025,39026,0.011388889,28.12929133,1
39026,39175,0.0125,25.62891013,1
39175,39176,0.0225,31.60573195,1
35683,33749,0.019444444,36.57234781,3
33749,35188,0.006944444,40.390333,3
39160,39177,0.016666667,16.829304,1
39177,39013,0.008333333,33.65861002,1
39013,39014,0.008611111,32.57284753,4
39014,39043,0.033611111,8.345109617,4
39043,39012,0.006944444,40.390333,3
39012,40397,0.011666667,47.48945346,1
40397,40399,0.015555556,35.6170901,1
40410,40412,0.0125,44.32349116,1
40412,40414,0.0125,44.32349116,1
40414,40416,0.013333333,41.553274,1
40416,40418,0.013333333,41.553274,1
40418,40419,0.013888889,39.89114173,1
1449,39186,0.016666667,33.24261771,2
39186,39152,0.0125,44.32349116,2
39152,1651,0.012222222,45.33084406,2
1651,39074,0.015555556,35.6170901,2
39074,39092,0.014444444,35.42491735,2
39092,39042,0.014444444,35.42491735,4
38974,35683,0.003333333,63.62296191,3
39594,39259,0.007222222,29.36444192,3
39259,39515,0.003888889,54.53396034,11
39515,33272,0.003888889,54.53396034,3
33272,34930,0.0075,28.27686913,1
34930,34853,0.005277778,40.1829176,1
35221,33555,0.003611111,58.72888385,1
33555,32224,0.007222222,29.36444192,4
32224,33078,0.032777778,16.43897559,1
33078,36120,0.032777778,16.43897559,1
36120,35377,0.015277778,35.26907464,1
32205,31414,0.027777778,19.39799118,3
31414,33597,0.029722222,28.38835344,3
38964,33237,0.029722222,28.38835344,3
39269,720,0.029166667,28.92908343,2
720,39270,0.041666667,29.87653651,3
39270,39549,0.003611111,57.76788103,13
39549,33708,0.003888889,53.64160063,2
33708,34698,0.003888889,53.64160063,1
34698,32364,0.022777778,27.07635993,1
32364,31824,0.026944444,22.88929456,2
31824,33164,0.026944444,22.88929456,2
33164,34668,0.009444444,35.61502387,1
33165,33492,0.017777778,18.9204803,1
33492,33443,0.017777778,18.9204803,1
33443,31927,0.064166667,5.348016937,2
31927,33700,0.064166667,5.348016937,2
38827,38765,0.0125,27.45315375,3
38765,620,0.003611111,95.03015053,2
33700,33028,0.023888889,14.36502225,1
1985,39547,0.025833333,13.28378424,1
39547,39548,0.009166667,37.43611739,1
39520,39519,0.009166667,37.43611739,1
39519,39655,0.015277778,29.77717765,1
39655,39504,0.015277778,29.77717765,1
39075,39155,0.014166667,32.11264227,1
39515,31563,0.010833333,41.99345756,1
31563,32172,0.011111111,40.94362027,2
32172,34862,0.013888889,32.75489563,2
34123,34675,0.011388889,39.9449946,5
34675,34484,0.015277778,29.77717765,1
39572,39630,0.012777778,30.11067009,2
39630,35012,0.008333333,46.16969679,1
35012,26222,0.012777778,30.11067009,1
26222,39514,0.011666667,32.97835259,11
1244,39361,0.009444444,40.73796805,10
39361,39443,0.013611111,28.2671604,4
1236,38461,0.014166667,27.15864345,11
38461,39359,0.011944444,32.21141628,8
39356,32537,0.010833333,35.51515105,1
26226,35955,0.012222222,31.47933804,2
35955,31544,0.010555556,36.44975763,4
31544,33789,0.013888889,27.70181675,7
33789,35475,0.026666667,26.67327815,6
35758,33859,0.027222222,26.12892608,5
33859,39691,0.023055556,30.85102031,5
39691,36107,0.026111111,27.24079517,3
36107,34719,0.026111111,27.24079517,2
34719,35810,0.029722222,23.93116593,2
34862,39758,0.024722222,28.77117705,2
39758,34123,0.018055556,39.39437957,1
34675,39629,0.021944444,32.41309857,3
39629,39572,0.023055556,30.85102031,6
39514,39622,0.020833333,34.14179701,13
39361,2096,0.028333333,25.1042624,7
39358,39357,0.024444444,29.09812252,13
39357,39356,0.020833333,34.14179701,12
35475,39718,0.023333333,30.48374728,2
39718,35758,0.021111111,33.69256248,2
33272,35305,0.024722222,28.77117705,3
35305,33187,0.018888889,37.65639294,3
33187,34474,0.024722222,28.77117705,3
39316,39315,0.024722222,28.77117705,23
39515,39490,0.016666667,42.67724473,8
39549,39322,0.023333333,30.48374728,19
39322,39321,0.026666667,26.67327815,20
39321,32790,0.02,24.03348165,1
32790,34023,0.018333333,26.21834409,1
34023,32917,0.014722222,32.64925858,1
32917,34189,0.014722222,32.64925858,1
34189,32773,0.016666667,28.8401774,1
32773,35688,0.022222222,21.6301337,1
1946,39101,0.011944444,40.2421103,6
39101,38763,0.015833333,30.35808272,6
33700,31348,0.021944444,21.90393308,1
31348,34165,0.020277778,23.70425561,1
34165,33334,0.015833333,30.35808272,1
33334,31587,0.021666667,22.18475195,1
31587,31999,0.0175,27.46683617,1
31999,35236,0.0175,27.46683617,1
35236,31511,0.013333333,36.05022337,1
33019,31995,0.018888889,25.44721571,1
31995,33757,0.018055556,26.62170209,1
33757,31900,0.004444444,108.1506782,1
31900,33150,0.014722222,32.64925858,1
33150,36128,0.023888889,20.12105431,1
36128,34025,0.011944444,40.2421103,1
31461,39597,0.021111111,22.76856168,1
39313,35632,0.018888889,25.44721571,1
37376,31691,0.038333333,22.88425538,1
31691,33019,0.038333333,22.88425538,1
34025,32562,0.046944444,18.68655175,1
39273,39308,0.022222222,39.47534059,16
38938,1816,0.023611111,37.15326153,1
1816,39484,0.032777778,26.76294232,1
39484,39483,0.034444444,25.46796174,8
39483,39518,0.035555556,24.67208731,9
39518,39482,0.034722222,25.26421788,9
39482,1715,0.034722222,25.26421788,8
39321,39320,0.035555556,24.67208731,19
39320,39319,0.0375,23.39279419,19
39319,39318,0.028055556,31.2675957,23
39318,39317,0.026944444,32.55698214,20
39314,39607,0.02,43.8614891,6
39607,39606,0.035833333,24.48083135,16
39606,39605,0.036944444,23.74456581,14
39605,39604,0.023055556,38.04851993,14
39604,3607,0.029166667,30.07644933,17
3607,39603,0.019166667,30.48779565,10
39003,32454,0.019166667,30.48779565,2
32454,34639,0.026944444,21.68719558,1
34639,32019,0.015,38.95662846,1
39314,39451,0.024722222,23.63660624,3
39451,39450,0.016944444,34.48619659,7
39450,39449,0.016944444,34.48619659,7
39449,39448,0.02,29.21747134,8
39448,39632,0.016666667,35.06096491,10
39632,38968,0.017777778,32.86965485,10
38968,33607,0.014444444,40.45496157,3
33607,36110,0.014444444,40.45496157,3
36110,34478,0.020555556,28.42780934,3
34478,31692,0.020555556,28.42780934,4
31692,34336,0.020833333,28.04877294,4
34336,36083,0.03,19.47831423,4
36083,34718,0.019444444,30.05225693,2
34718,32279,0.0225,25.97108564,3
32279,31676,0.0225,25.97108564,3
31676,32338,0.031111111,18.78266022,3
32338,33568,0.014722222,39.69165978,3
33568,33915,0.020277778,31.28796006,3
33915,32081,0.02,31.72251541,4
32081,35003,0.016666667,38.06701773,4
35003,31682,0.021666667,29.28232147,4
31682,31393,0.021666667,29.28232147,1
31393,34252,0.020277778,31.28796006,1
34252,33472,0.02,31.72251541,1
33472,35016,0.018611111,34.08986751,1
35016,34830,0.024166667,26.25311584,1
34830,35975,0.02,31.72251541,1
35975,35710,0.019722222,32.16931176,1
35710,35174,0.0225,28.19779148,1
38970,33668,0.019722222,32.16931176,1
33668,35123,0.021388889,29.66261166,2
35123,35027,0.017222222,36.83905063,2
35027,32489,0.016666667,38.06701773,1
32489,35296,0.02,31.72251541,1
35296,32158,0.016388889,38.71222193,1
32158,34683,0.016388889,38.71222193,1
34683,31890,0.0225,28.19779148,1
31890,36079,0.0225,28.19779148,1
36079,34334,0.021388889,29.66261166,1
34334,33306,0.019722222,32.16931176,1
33306,32637,0.024444444,25.95478581,1
32637,33260,0.024444444,25.95478581,1
33260,36149,0.016666667,38.06701773,2
36149,34122,0.015833333,40.07054663,2
34122,31429,0.009722222,30.20665503,2
31429,34816,0.004444444,66.07706298,2
34816,32529,0.006666667,44.05136871,1
32529,33479,0.008611111,34.1042876,1
33479,34360,0.008611111,34.1042876,1
34360,32150,0.009444444,31.09508681,2
32150,34968,0.007222222,40.66280517,2
31630,35637,0.004444444,66.07706298,1
35637,32353,0.004722222,62.19017363,1
32353,33106,0.008333333,35.24109814,1
39594,39260,0.004444444,66.07706298,4
38822,36235,0.016666667,17.62054801,1
36235,33340,0.016666667,17.62054801,1
33340,32049,0.0075,39.15677414,1
32049,32563,0.005833333,50.34442678,1
32563,33619,0.004722222,62.19017363,1
33619,33810,0.006111111,48.05604187,1
33810,34098,0.005555556,52.86164087,1
34098,34132,0.005555556,52.86164087,1
34132,31892,0.007222222,40.66280517,1
31892,33970,0.007222222,40.66280517,2
39603,39189,0.008888889,33.03852777,3
39189,39190,0.006944444,42.28931878,7
39190,32918,0.005555556,52.86164087,7
32918,34354,0.0125,23.49406449,5
34354,32149,0.005277778,55.6438346,1
32149,33633,0.005277778,55.6438346,1
33633,31858,0.010555556,27.8219173,1
31858,31490,0.021388889,22.12629199,2
31490,37226,0.013888889,34.07448957,2
37226,34387,0.016388889,28.87668611,1
34387,32060,0.0075,63.10090712,1
32060,35397,0.019166667,24.69165888,1
35397,35068,0.019166667,24.69165888,1
35068,32630,0.013333333,35.49426114,1
32630,34008,0.011666667,40.5648677,1
34008,32698,0.013888889,34.07448957,2
32698,34856,0.017777778,26.62069486,2
34856,31973,0.011388889,41.5542555,2
31973,32653,0.023888889,19.81074982,1
32653,34246,0.013888889,34.07448957,1
34246,36097,0.011666667,40.5648677,1
36097,33018,0.023611111,20.04381765,1
33018,34677,0.023611111,20.04381765,1
34677,32401,0.021666667,21.84262136,1
33232,39777,0.020277778,23.33869142,1
3607,39130,0.020277778,23.33869142,1
34354,33346,0.025277778,18.722247,2
33346,33488,0.019444444,24.33892187,2
33488,32834,0.0125,37.86054427,2
32834,32632,0.013888889,34.07448957,2
32632,35380,0.009722222,48.67784375,2
32918,31907,0.009722222,48.67784375,2
31907,31913,0.016666667,28.39540764,2
31913,31729,0.016666667,28.39540764,2
31729,32153,0.013611111,34.76988788,1
32153,31865,0.018888889,25.0547718,2
31865,35900,0.018888889,25.0547718,2
33708,36137,0.020555556,23.02330345,1
38817,31889,0.015277778,30.9768085,2
31889,34398,0.024444444,19.36050595,2
34398,33424,0.011944444,39.62150129,1
33424,33348,0.009166667,51.62801304,1
33348,35258,0.009166667,51.62801304,1
35258,35766,0.018333333,25.81400793,1
35766,31998,0.013888889,26.17973332,1
31998,39717,0.014722222,24.69786219,1
39717,32600,0.010555556,34.44701635,1
32600,31628,0.010833333,33.56376197,1
31628,33923,0.010555556,34.44701635,1
33923,31482,0.012222222,29.74969773,1
31482,34992,0.012222222,29.74969773,1
34992,36027,0.012777778,28.4562316,1
36027,34897,0.009166667,39.66626148,1
40117,40118,0.011944444,30.44155175,1
40118,40119,0.011666667,31.16634855,1
40119,40120,0.0125,29.08859281,1
40120,40121,0.011944444,30.44155175,1
31682,35862,0.009166667,39.66626148,3
35862,33822,0.014722222,24.69786219,3
33822,34996,0.014722222,24.69786219,3
34996,33547,0.012222222,29.74969773,3
33547,32508,0.013611111,26.71401402,2
32508,35901,0.013611111,26.71401402,1
35901,33448,0.018333333,19.83313182,2
33448,32705,0.014166667,25.66640482,2
32705,34702,0.014166667,25.66640482,2
34702,34687,0.013055556,27.8507794,2
34687,31989,0.01,36.36074101,2
31989,33053,0.01,36.36074101,2
33053,32939,0.012222222,29.74969773,2
32939,34487,0.010555556,34.44701635,2
34487,31505,0.010555556,34.44701635,3
31505,33912,0.013055556,27.8507794,3
1946,1986,0.012777778,28.4562316,4
34398,33642,0.009166667,39.66626148,1
33642,36121,0.010555556,34.44701635,1
33348,35674,0.010555556,34.44701635,1
35674,33951,0.011666667,31.16634855,1
39005,35388,0.015555556,17.3665501,5
38825,34564,0.01,27.01463426,2
33705,34503,0.025833333,10.45727791,2
34675,21513,0.006666667,40.52194937,1
39572,34085,0.014444444,18.70243968,1
34085,39631,0.03,9.004878088,1
31366,31969,0.014444444,18.70243968,1
31969,35081,0.006666667,40.52194937,1
35081,35328,0.015555556,17.3665501,1
35328,33417,0.015555556,17.3665501,1
33417,32677,0.011111111,24.31317108,1
32677,36057,0.011111111,24.31317108,1
36057,35790,0.006388889,42.28377464,1
35790,31767,0.014444444,18.70243968,1
31767,32307,0.018333333,14.73525532,1
32307,32606,0.026388889,10.23712452,1
36079,34237,0.0325,8.312195158,1
35980,1708,0.020277778,13.32228524,1
1708,32733,0.0075,36.01951235,1
2296,39479,0.018611111,14.51532596,1
39479,39000,0.006666667,40.52194937,1
32693,36038,0.01,27.01463426,1
33504,34974,0.01,27.01463426,1
34974,33266,0.008333333,32.41756241,2
33266,34585,0.010833333,31.90847505,2
34585,35275,0.017222222,20.07145975,3
35275,32838,0.017222222,20.07145975,3
32838,35243,0.019722222,17.52719018,4
35243,35171,0.012222222,24.29713448,4
35171,31675,0.008888889,33.40855889,4
31675,35290,0.006944444,42.76295865,5
35290,33202,0.006944444,42.76295865,5
33202,35898,0.009444444,31.44335142,5
35898,35372,0.008888889,33.40855889,5
35372,32693,0.012777778,23.24073651,1
32733,2295,0.010277778,28.66745562,1
2295,39001,0.009166667,32.14229825,1
39001,39478,0.009166667,32.14229825,1
39478,39063,0.01,29.46377447,1
2212,31574,0.018333333,16.07115,1
31574,33415,0.010555556,27.91304832,1
33415,33705,0.027777778,16.16258431,2
39572,32497,0.022222222,20.20323075,2
39356,26226,0.0075,36.83914006,10
825,38811,0.0225,12.27971335,9
